,Do_Not_Email,Total_Visits,Website_Time_Spent,PVPV,LD_ORIGIN_Lead Add Form,OCCU_Working Professional,LST_NTB_ACT_Email Link Clicked,LST_NTB_ACT_Email Opened,LST_NTB_ACT_Modified,LST_NTB_ACT_Olark Chat Conversation,LST_NTB_ACT_Page Visited on Website,LST_ACT_Converted to Lead,LST_ACT_Email Bounced,LD_SRC_Welingak Website,ProspectID_X,Converted,Conversion_Prob,ProspectID_y,final_predicted
1257,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,6250,0,0.1045658048383487,6250,0
1258,0,0.09375,0.10299295774647887,0.1875,0,0,0,0,1,0,0,0,0,0,3757,1,0.11229206801219306,3757,0
1259,0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1092,1,0.6513655576396274,1092,1
1260,0,0.28125,0.41329225352112675,0.5625,0,0,0,0,1,0,0,0,0,0,7534,0,0.1855720801138304,7534,0
1261,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,6869,0,0.1631734653873947,6869,0
1262,0,0.0625,0.11091549295774648,0.125,0,0,0,0,1,0,0,0,0,0,8595,0,0.12779650055804295,8595,0
1263,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,5820,1,0.1631734653873947,5820,0
1264,0,0.125,0.009242957746478873,0.25,0,0,0,0,1,0,0,0,0,0,5054,0,0.07128378455953129,5054,0
1265,0,0.0625,0.050616197183098594,0.125,0,0,0,0,1,0,0,0,0,0,4072,0,0.10263027427655114,4072,0
1266,0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,1299,1,0.8656973536826565,1299,1
1267,0,0.0625,0.0448943661971831,0.125,0,0,0,1,0,0,0,0,0,0,463,0,0.15720738455208524,463,0
1268,0,0.0625,0.01716549295774648,0.125,0,0,0,0,0,0,0,0,0,0,5433,1,0.4105529343799566,5433,0
1269,0,0.0625,0.3265845070422535,0.125,0,0,0,1,0,0,0,0,0,0,8020,0,0.3724369660548542,8020,0
1270,1,0.09375,0.5272887323943662,0.09375,0,0,0,0,0,0,0,0,0,0,1163,0,0.6132663470732195,1163,1
1271,0,0.15625,0.4507042253521127,0.3125,0,0,0,1,0,0,0,0,0,0,1698,1,0.4121655399089214,1698,0
1272,0,0.15625,0.013204225352112676,0.3125,0,0,0,1,0,0,0,0,0,0,1519,0,0.10409091992995244,1519,0
1273,0,0.1875,0.05985915492957747,0.1875,0,0,0,0,0,0,0,0,0,0,8608,0,0.46791443667024624,8608,1
1274,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1241,0,0.1045658048383487,1241,0
1275,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,3267,1,0.9970471553989585,3267,1
1276,0,0.0625,0.03125,0.0625,0,0,0,0,1,0,0,0,0,0,2371,0,0.11143992848676171,2371,0
1277,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,5872,1,0.9970471553989585,5872,1
1278,0,0.0625,0.3578345070422535,0.125,0,0,0,1,0,0,0,0,0,0,700,1,0.4029039942266642,700,0
1279,1,0.25,0.07482394366197183,0.25,0,0,0,0,0,0,0,0,1,0,4722,0,0.0532334014779752,4722,0
1280,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,6097,0,0.1045658048383487,6097,0
1281,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1898,1,0.1045658048383487,1898,0
1282,0,0.0625,0.1813380281690141,0.125,0,0,0,1,0,0,0,0,0,0,3112,0,0.24628039234582316,3112,0
1283,0,0.1875,0.4991197183098592,0.375,0,0,0,0,1,0,0,0,0,0,2223,1,0.31363284046749057,2223,0
1284,0,0.15625,0.6351232394366197,0.15625,0,0,0,1,0,0,0,0,0,0,5382,1,0.6968139148684264,5382,1
1285,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,6639,0,0.1045658048383487,6639,0
1286,0,0.125,0.06954225352112677,0.25,0,0,0,1,0,0,0,0,0,0,4158,1,0.1410381889478985,4158,0
1287,0,0.1875,0.0022007042253521128,0.1875,0,0,0,1,0,0,0,0,0,0,1556,0,0.14223807953674353,1556,0
1288,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,5108,0,0.1045658048383487,5108,0
1289,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,7391,1,0.1631734653873947,7391,0
1290,0,0.25,0.0721830985915493,0.5,0,0,0,1,0,0,0,0,0,0,3830,0,0.0950512559380916,3830,0
1291,0,0.0625,0.6597711267605634,0.125,0,0,0,1,0,0,0,0,0,0,661,1,0.6999764544901291,661,1
1292,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,5003,0,0.053167431169329316,5003,0
1293,0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,4781,1,0.9976881283313551,4781,1
1294,0,0.15625,0.5211267605633803,0.3125,0,1,0,0,0,0,0,0,0,0,7227,1,0.9842999703775176,7227,1
1295,0,0.125,0.1426056338028169,0.25,0,0,0,0,1,0,0,0,0,0,2513,0,0.1172029960595308,2513,0
1296,1,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,3945,1,0.8674236714698321,3945,1
1297,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,9120,0,0.1045658048383487,9120,0
1298,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,2343,1,0.7942522783937597,2343,1
1299,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1874,1,0.1631734653873947,1874,0
1300,0,0.125,0.059419014084507046,0.25,0,0,0,1,0,0,0,0,0,0,3280,0,0.13607414065170195,3280,0
1301,0,0.09375,0.4529049295774648,0.1875,0,0,0,1,0,0,0,0,0,0,4012,1,0.4707412281823175,4012,1
1302,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1944,0,0.1045658048383487,1944,0
1303,0,0.15625,0.1624119718309859,0.3125,0,0,0,1,0,0,0,0,0,0,6908,0,0.17660431755003136,6908,0
1304,0,0.09375,0.7165492957746479,0.0625,0,0,0,1,0,0,0,0,0,0,2009,0,0.7874531869829732,2009,1
1305,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,4402,0,0.1631734653873947,4402,0
1306,0,0.15625,0.0721830985915493,0.15625,0,0,0,1,0,0,0,0,0,0,7422,0,0.18531001667985567,7422,0
1307,1,0.0625,0.11927816901408451,0.125,0,0,0,0,1,0,0,0,1,0,4730,0,0.009560239726668357,4730,0
1308,0,0.09375,0.5589788732394366,0.1875,0,0,0,0,0,0,0,0,0,0,4556,1,0.8519604923379224,4556,1
1309,0,0.09375,0.029049295774647887,0.1875,0,0,0,0,1,0,0,0,0,0,707,0,0.08538353899228819,707,0
1310,0,0.0625,0.6320422535211268,0.125,0,0,0,0,1,0,0,0,0,0,4180,1,0.5549192997919195,4180,1
1311,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,4547,1,0.1631734653873947,4547,0
1312,0,0.15625,0.5369718309859155,0.15625,0,0,0,0,0,0,0,0,0,0,4551,1,0.8653321405550487,4551,1
1313,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8895,1,0.44932496699871777,8895,1
1314,0,0.0625,0.08538732394366197,0.0625,0,0,0,0,0,0,0,0,0,0,3464,0,0.5225873252367876,3464,1
1315,0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,350,1,0.8656973536826565,350,1
1316,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3546,1,0.44932496699871777,3546,1
1317,0,0.09375,0.12808098591549297,0.09375,0,0,0,1,0,0,0,0,0,0,7088,0,0.2325284200158424,7088,0
1318,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,668,0,0.1631734653873947,668,0
1319,0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,5825,1,0.9976881283313551,5825,1
1320,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,4552,0,0.1631734653873947,4552,0
1321,0,0.0625,0.022887323943661973,0.125,0,0,0,0,0,0,0,0,0,0,4447,0,0.4162538816066703,4447,0
1322,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,4582,0,0.1045658048383487,4582,0
1323,0,0.15625,0.026848591549295774,0.3125,0,0,0,1,0,0,0,0,0,0,1319,0,0.10943613764369886,1319,0
1324,0,0.21875,0.5167253521126761,0.21875,0,0,0,1,0,0,0,0,0,0,30,1,0.5716753333902854,30,1
1325,1,0.03125,0.02640845070422535,0.0625,0,0,0,0,1,0,0,0,1,0,5643,0,0.007335225381443916,5643,0
1326,0,0.34375,0.19454225352112675,0.34375,0,0,0,1,0,0,0,0,0,0,2875,1,0.24065269943483197,2875,0
1327,0,0.0625,0.030809859154929578,0.125,0,0,0,0,0,0,0,0,0,0,7271,0,0.4241843239170611,7271,0
1328,1,0.15625,0.10475352112676056,0.3125,0,0,0,0,1,0,0,0,1,0,6118,0,0.006410240606854195,6118,0
1329,0,0.0625,0.5435739436619719,0.125,0,0,0,0,1,0,0,0,0,0,8890,0,0.4643301522449744,8890,1
1330,0,0.625,0.09375,0.25,0,0,0,0,0,0,0,0,0,0,6990,1,0.6552753910513773,6990,1
1331,0,0.125,0.13556338028169015,0.25,0,0,0,0,0,0,0,0,0,0,4846,0,0.47401627022398085,4846,1
1332,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,3197,0,0.1045658048383487,3197,0
1333,0,0.09375,0.3230633802816901,0.09375,0,0,0,0,0,0,0,0,0,0,2333,1,0.738548619995043,2333,1
1334,0,0.4375,0.684419014084507,0.875,0,0,0,0,1,0,0,0,0,0,6300,1,0.2814887553367987,6300,0
1335,0,0.53125,0.045774647887323945,0.2125,0,0,0,1,0,0,0,0,0,0,1580,0,0.25821084964547997,1580,0
1336,0,0.125,0.06029929577464789,0.25,0,0,0,1,0,0,0,0,0,0,1984,0,0.1364998852468798,1984,0
1337,0,0.25,0.47139084507042256,0.5,0,0,0,1,0,0,0,0,0,0,902,0,0.3513206190557004,902,0
1338,1,0.03125,0.07130281690140845,0.0625,0,0,0,0,1,0,0,0,1,0,2607,0,0.008808001901942196,2607,0
1339,1,0.40625,0.5871478873239436,0.40625,0,0,0,0,0,0,0,0,0,0,7909,1,0.6039379309600515,7909,1
1340,0,0.15625,0.5523767605633803,0.15625,0,1,0,0,1,0,0,0,0,0,7851,1,0.9400285525572845,7851,1
1341,0,0.0625,0.018045774647887324,0.125,0,0,0,0,1,0,0,0,0,0,2849,0,0.09094448367868553,2849,0
1342,0,0.21875,0.07130281690140845,0.21875,0,0,0,0,0,0,0,0,0,0,8700,0,0.47252497697513185,8700,1
1343,0,0.0625,0.0721830985915493,0.125,0,0,0,0,1,0,0,1,0,0,898,0,0.04004358440416948,898,0
1344,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,7277,0,0.053167431169329316,7277,0
1345,0,0.09375,0.6139964788732395,0.09375,0,0,0,0,1,0,0,0,0,0,1266,0,0.5719227265800553,1266,1
1346,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,8153,0,0.1045658048383487,8153,0
1347,0,0.125,0.17209507042253522,0.25,0,0,0,0,1,0,0,0,0,0,4850,1,0.13033219682832417,4850,0
1348,0,0.25,0.6901408450704225,0.5,0,0,0,0,0,0,0,0,0,0,5353,1,0.8477345402242993,5353,1
1349,0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,4786,1,0.9976881283313551,4786,1
1350,0,0.0625,0.019806338028169015,0.125,0,0,0,1,0,0,0,0,0,0,9033,0,0.14402748585277608,9033,0
1351,0,0.09375,0.055897887323943664,0.1875,0,0,0,1,0,0,0,0,0,0,3985,0,0.14825547900639785,3985,0
1352,0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,3762,1,0.8656973536826565,3762,1
1353,0,0.15625,0.1346830985915493,0.3125,0,0,0,0,1,0,0,0,0,0,237,0,0.10283225450431366,237,0
1354,0,0.15625,0.09507042253521127,0.3125,0,0,0,1,0,0,0,0,0,0,6061,0,0.13988914584136497,6061,0
1355,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,4407,1,0.9642515071862611,4407,1
1356,0,0.3125,0.15845070422535212,0.15625,0,0,0,1,0,0,0,0,0,0,5261,0,0.30165853685567917,5261,0
1357,0,0.15625,0.0528169014084507,0.3125,0,0,0,1,0,0,0,0,0,0,4343,0,0.12027613963776437,4343,0
1358,1,0.09375,0.023767605633802816,0.09375,0,0,0,0,0,0,1,0,0,0,6804,0,0.026759181742295836,6804,0
1359,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,8907,1,0.1631734653873947,8907,0
1360,0,0.09375,0.2975352112676056,0.1875,0,0,0,0,1,0,0,0,0,0,8494,1,0.21956127893865407,8494,0
1361,0,0.0625,0.758362676056338,0.0625,1,0,0,0,1,0,0,0,0,0,2495,1,0.9879861658281697,2495,1
1362,0,0.09375,0.4326584507042254,0.1875,0,0,0,1,0,0,0,0,0,0,5449,0,0.45007800020789296,5449,1
1363,0,0.09375,0.1500880281690141,0.09375,0,0,0,0,1,0,0,0,0,0,4373,0,0.1657077635656123,4373,0
1364,0,0.4375,0.11223591549295775,0.4375,0,0,0,0,0,1,0,0,0,0,2006,0,0.056376171351310435,2006,0
1365,0,0.0625,0.7394366197183099,0.125,0,0,0,0,0,0,0,0,0,0,4734,1,0.93124106012609,4734,1
1366,0,0.125,0.5563380281690141,0.25,0,1,0,0,1,0,0,0,0,0,8213,1,0.9207988973646681,8213,1
1367,0,0.09375,0.006161971830985916,0.1875,0,0,0,0,0,0,0,0,0,0,4289,0,0.3725495096544612,4289,0
1368,0,0.09375,0.22227112676056338,0.1875,0,0,1,0,0,0,0,0,0,0,1322,0,0.17777072218084303,1322,0
1369,0,0.09375,0.6043133802816901,0.0625,0,0,0,1,0,0,0,0,0,0,3024,1,0.7002520877589329,3024,1
1370,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,3697,0,0.10894579470784503,3697,0
1371,0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,2762,1,0.9840668127748161,2762,1
1372,1,0.03125,0.0545774647887324,0.0625,0,0,0,0,1,0,0,0,1,0,5897,0,0.008227863438390767,5897,0
1373,0,0.0625,0.6751760563380281,0.125,0,1,0,0,0,0,0,0,0,0,7082,1,0.9940264570730726,7082,1
1374,0,0.125,0.1738556338028169,0.083125,0,1,0,1,0,0,0,0,0,0,7522,0,0.8644920541830701,7522,1
1375,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,368,0,0.053167431169329316,368,0
1376,0,0.125,0.08846830985915494,0.25,0,0,0,1,0,0,0,0,0,0,2937,0,0.1507241908221061,2937,0
1377,0,0.125,0.09771126760563381,0.083125,0,0,0,0,1,0,0,0,0,0,1579,0,0.14868268421031466,1579,0
1378,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3183,1,0.44932496699871777,3183,1
1379,0,0.09375,0.38776408450704225,0.09375,0,0,0,1,0,0,0,0,0,0,1285,1,0.46826012264313704,1285,1
1380,0,0.0625,0.5448943661971831,0.125,0,0,0,0,0,0,0,0,0,0,3270,1,0.8589500522147517,3270,1
1381,0,0.0625,0.4313380281690141,0.125,0,0,0,1,0,0,0,0,0,0,777,1,0.47717185903416365,777,1
1382,0,0.09375,0.4330985915492958,0.1875,0,0,0,0,1,0,0,0,0,0,933,0,0.32932571371784924,933,0
1383,0,0.125,0.07086267605633803,0.0625,0,0,0,0,1,0,0,0,0,0,1159,0,0.14202241413564773,1159,0
1384,0,0.0625,0.12015845070422536,0.125,0,0,0,1,0,0,0,0,0,0,7408,1,0.202633106354981,7408,0
1385,0,0.15625,0.41901408450704225,0.3125,0,0,0,1,0,0,0,0,0,0,8850,1,0.381018979256107,8850,0
1386,0,0.46875,0.18265845070422534,0.46875,0,0,0,0,1,0,0,0,0,0,3828,0,0.13887531580545823,3828,0
1387,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,8691,0,0.1631734653873947,8691,0
1388,0,0.0625,0.2108274647887324,0.125,0,0,0,1,0,0,0,0,0,0,6780,0,0.2694555484071782,6780,0
1389,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,8629,0,0.1045658048383487,8629,0
1390,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,5687,1,0.9642515071862611,5687,1
1391,0,0.34375,0.09683098591549295,0.6875,0,0,0,0,1,0,0,0,0,0,429,0,0.04706152372583297,429,0
1392,0,0.0625,0.0272887323943662,0.0625,0,0,0,0,1,0,0,1,0,0,6682,0,0.03955941390701412,6682,0
1393,0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,4481,1,0.8656973536826565,4481,1
1394,1,0.59375,0.32526408450704225,0.296875,0,0,0,0,1,0,0,0,0,0,5995,0,0.12419798918328366,5995,0
1395,0,0.09375,0.17429577464788734,0.1875,0,0,0,0,1,0,0,0,0,0,3536,0,0.14497392588275765,3536,0
1396,0,0.0625,0.10871478873239437,0.125,0,0,0,0,1,0,0,0,0,0,6818,0,0.12679202303994813,6818,0
1397,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,9134,1,0.053167431169329316,9134,0
1398,0,0.1875,0.2442781690140845,0.375,0,0,0,0,1,0,0,0,0,0,1827,0,0.13820780432734828,1827,0
1399,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,7908,0,0.049373340661573874,7908,0
1400,1,0.5,0.10871478873239437,0.090625,0,0,0,0,0,0,1,0,0,0,4545,0,0.07655114560808995,4545,0
1401,0,0.125,0.4168133802816901,0.125,0,0,0,0,0,1,0,0,0,0,1025,1,0.21735289249093134,1025,0
1402,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,7183,0,0.1631734653873947,7183,0
1403,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,3455,1,0.9970471553989585,3455,1
1404,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,4064,0,0.1045658048383487,4064,0
1405,0,0.125,0.11707746478873239,0.125,0,0,0,0,1,0,0,0,0,0,5835,0,0.14424154694339664,5835,0
1406,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,6613,0,0.1045658048383487,6613,0
1407,0,0.25,0.04137323943661972,0.5,0,0,0,1,0,0,0,0,0,0,2102,0,0.08470666392570202,2102,0
1408,0,0.125,0.45202464788732394,0.25,0,0,0,1,0,0,0,0,0,0,630,0,0.44147193195789497,630,1
1409,0,0.0625,0.026848591549295774,0.125,0,0,0,1,0,0,0,0,0,0,5110,0,0.14763149989709884,5110,0
1410,0,0.09375,0.14788732394366197,0.09375,0,0,0,1,0,0,0,0,0,0,1434,0,0.24736585680291495,1434,0
1411,0,0.09375,0.5404929577464789,0.09375,0,0,0,0,0,0,0,0,0,0,7178,1,0.8734474489664762,7178,1
1412,0,0.09375,0.03345070422535212,0.1875,0,0,0,1,0,0,0,0,0,0,5809,0,0.13698291854586117,5809,0
1413,0,0.125,0.7081866197183099,0.25,0,0,0,0,0,0,0,0,0,0,4498,1,0.9045388036308654,4498,1
1414,0,0.125,0.2662852112676056,0.125,0,1,0,0,0,0,0,0,0,0,8415,1,0.972055245122267,8415,1
1415,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,8654,0,0.1045658048383487,8654,0
1416,0,0.125,0.744718309859155,0.25,0,0,0,0,0,0,0,0,0,0,7683,1,0.9167359744039002,7683,1
1417,0,0.125,0.0022007042253521128,0.25,0,0,0,0,0,0,0,0,0,0,7664,1,0.3425445829234424,7664,0
1418,0,0.09375,0.21610915492957747,0.1875,0,0,0,1,0,0,0,0,0,0,1778,0,0.2516012438849116,1778,0
1419,0,0.15625,0.46742957746478875,0.15625,0,0,0,1,0,0,0,0,0,0,7238,1,0.5357313864151175,7238,1
1420,0,0.21875,0.6426056338028169,0.4375,0,0,0,1,0,0,0,0,0,0,1723,1,0.5509808756379607,1723,1
1421,0,0.3125,0.3274647887323944,0.125,0,0,0,0,0,0,0,0,0,0,4288,1,0.7977536558117204,4288,1
1422,0,0.0625,0.5743838028169014,0.125,0,0,0,1,0,0,0,0,0,0,6077,0,0.6216024333663347,6077,1
1423,0,0.0625,0.17737676056338028,0.125,0,0,0,0,1,0,0,0,0,0,2554,0,0.16144514704054963,2554,0
1424,0,0.28125,0.09419014084507042,0.1875,0,0,0,1,0,0,0,0,0,0,1247,1,0.2232689304283899,1247,0
1425,0,0.21875,0.2649647887323944,0.4375,0,0,0,1,0,0,0,0,0,0,2621,1,0.20636515443206666,2621,0
1426,0,0.09375,0.43045774647887325,0.1875,0,0,0,0,1,0,0,0,0,0,637,1,0.32693363038724665,637,0
1427,0,0.40625,0.023767605633802816,0.40625,0,0,0,1,0,0,0,0,0,0,229,0,0.1292297398220672,229,0
1428,0,0.0625,0.4040492957746479,0.125,0,0,1,0,0,0,0,0,0,0,1201,0,0.33844108912293064,1201,0
1429,0,0.03125,0.3899647887323944,0.0625,1,0,0,0,0,0,0,0,0,0,5276,1,0.9916960519436547,5276,1
1430,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,613,1,0.1045658048383487,613,0
1431,0,0.1875,0.14480633802816903,0.375,0,0,0,0,1,0,0,0,0,0,2548,0,0.09630643735620897,2548,0
1432,0,0.0625,0.0409330985915493,0.125,0,0,0,0,1,0,0,0,0,0,2848,0,0.09902368624595435,2848,0
1433,0,0.15625,0.058538732394366196,0.3125,0,0,0,0,1,0,0,0,0,0,496,0,0.07734369533265976,496,0
1434,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,2002,1,0.1045658048383487,2002,0
1435,0,0.3125,0.042693661971830985,0.208125,0,0,0,1,0,0,0,0,0,0,5326,1,0.18883359616756148,5326,0
1436,0,0.09375,0.22535211267605634,0.1875,0,0,0,0,0,0,0,0,0,0,1300,1,0.5937019721769611,1300,1
1437,0,0.0625,0.48459507042253525,0.0625,0,1,0,0,1,0,0,0,0,0,1558,1,0.9281810937705061,1558,1
1438,0,0.15625,0.14172535211267606,0.15625,0,0,0,1,0,0,0,0,0,0,2295,0,0.23235703830355312,2295,0
1439,0,0.21875,0.029049295774647887,0.4375,0,0,0,1,0,0,0,0,0,0,6122,0,0.0897835239012354,6122,0
1440,0,0.09375,0.5924295774647887,0.1875,0,0,0,1,0,0,0,0,0,0,388,0,0.6120874442916411,388,1
1441,0,0.15625,0.2125880281690141,0.3125,0,0,0,0,1,0,0,0,0,0,9197,1,0.13633660641043885,9197,0
1442,0,0.09375,0.25264084507042256,0.09375,0,0,0,1,0,0,0,0,0,0,5217,1,0.3357458007009865,5217,0
1443,0,0.03125,0.13204225352112675,0.0625,0,0,0,0,1,0,0,1,0,0,811,0,0.056435211136624294,811,0
1444,1,0.09375,0.023327464788732395,0.1875,0,0,0,0,1,0,0,0,1,0,5268,0,0.005770708156750101,5268,0
1445,1,0.0625,0.03125,0.125,0,0,0,0,0,0,0,0,1,0,7786,0,0.044868054687911885,7786,0
1446,0,0.0625,0.4973591549295775,0.125,0,0,0,0,0,0,0,0,0,0,8880,1,0.8335902760728342,8880,1
1447,0,0.0625,0.4608274647887324,0.125,0,0,0,1,0,0,0,0,0,0,6692,0,0.507446198911776,6692,1
1448,0,0.125,0.0136443661971831,0.083125,0,1,0,1,0,0,0,0,0,0,288,1,0.7676078366291758,288,1
1449,0,0.28125,0.03829225352112676,0.28125,0,0,0,0,0,0,0,0,0,0,4703,1,0.4249067782844654,4703,0
1450,0,0.15625,0.8472711267605634,0.3125,0,1,0,0,0,0,0,0,0,0,3095,1,0.9958409285140706,3095,1
1451,0,0.1875,0.1267605633802817,0.1875,0,0,0,0,0,0,0,0,0,0,3614,1,0.5365244733843815,3614,1
1452,0,0.0625,0.47579225352112675,0.125,0,0,0,0,1,0,0,0,0,0,9172,1,0.3961778573577584,9172,0
1453,0,0.09375,0.013204225352112676,0.09375,0,0,0,1,0,0,0,0,0,0,1492,0,0.15894718011775882,1492,0
1454,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,4917,0,0.053167431169329316,4917,0
1455,0,0.1875,0.4044894366197183,0.375,0,0,0,1,0,0,0,0,0,0,164,1,0.340895203714298,164,0
1456,0,0.03125,0.018045774647887324,0.0625,0,0,0,0,1,0,0,1,0,0,550,0,0.036091170286441994,550,0
1457,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,8585,0,0.1045658048383487,8585,0
1458,0,0.125,0.4317781690140845,0.125,0,1,0,0,1,0,0,0,0,0,8330,1,0.9076312495117305,8330,1
1459,0,0.15625,0.12411971830985916,0.15625,0,0,0,0,1,0,0,0,0,0,6690,0,0.1442938802495168,6690,0
1460,0,0.09375,0.0044014084507042256,0.1875,0,0,0,0,1,0,0,0,0,0,6704,0,0.07779989733415373,6704,0
1461,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,8547,1,0.7942522783937597,8547,1
1462,0,0.03125,0.1153169014084507,0.0625,0,0,0,0,1,0,0,1,0,0,6769,0,0.05288548371834383,6769,0
1463,0,0.25,0.6976232394366197,0.25,0,0,0,0,1,0,0,0,0,0,1049,0,0.6202817252174004,1049,1
1464,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,8777,0,0.1045658048383487,8777,0
1465,0,0.09375,0.22007042253521128,0.1875,0,0,0,1,0,0,0,0,0,0,4176,0,0.2546782871389478,4176,0
1466,1,0.15625,0.13028169014084506,0.3125,0,0,0,0,0,0,0,0,0,0,6612,0,0.1602176927729946,6612,0
1467,0,0.125,0.721830985915493,0.25,0,0,0,0,1,0,0,0,0,0,504,0,0.5892031494769595,504,1
1468,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,4499,0,0.1045658048383487,4499,0
1469,0,0.25,0.06558098591549295,0.125,0,0,0,0,0,1,0,0,0,0,329,0,0.07622830728520943,329,0
1470,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7938,0,0.44932496699871777,7938,1
1471,0,0.21875,0.00044014084507042255,0.4375,0,0,0,1,0,0,0,0,0,0,704,0,0.08062930397896155,704,0
1472,0,0.09375,0.10167253521126761,0.1875,0,0,0,1,0,0,0,0,0,0,1302,0,0.17360710640957897,1302,0
1473,0,0.0625,0.09066901408450705,0.125,0,0,0,1,0,0,0,0,0,0,5764,0,0.18375952791877226,5764,0
1474,0,0.15625,0.03873239436619719,0.104375,0,0,0,1,0,0,0,0,0,0,1375,0,0.18608809131704668,1375,0
1475,0,0.21875,0.1131161971830986,0.4375,0,1,0,0,0,0,0,0,0,0,2994,1,0.9031799726569785,2994,1
1476,0,0.125,0.4080105633802817,0.25,0,0,0,0,1,0,0,0,0,0,9210,1,0.28318446130503777,9210,0
1477,0,0.125,0.1522887323943662,0.25,0,0,0,0,0,0,0,0,0,0,9190,0,0.4911735994019791,9190,1
1478,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,7467,1,0.9970471553989585,7467,1
1479,0,0.0625,0.6104753521126761,0.125,0,0,0,0,1,0,0,0,0,0,1823,1,0.5329410339407847,1823,1
1480,0,0.125,0.3807218309859155,0.25,0,0,0,1,0,0,0,0,0,0,3632,0,0.37094802495143125,3632,0
1481,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,7937,1,0.1631734653873947,7937,0
1482,0,0.125,0.3904049295774648,0.25,0,0,0,1,0,0,0,0,0,0,7099,1,0.3802783286581137,7099,0
1483,0,0.125,0.00528169014084507,0.25,0,0,0,0,1,0,0,0,0,0,297,0,0.07021378777008842,297,0
1484,0,0.03125,0.14744718309859156,0.0625,0,0,0,0,1,0,0,1,0,0,6566,0,0.059901809977622324,6566,0
